hero_id,stat_id,stat_group,mechanic,base_value,value_per_level,max_value,unit,condition,calculation_rule,verified_patch,confidence,source_ids,notes
grey_talon,weapon_bullets_per_shot,weapon,bullets_per_shot,1,,,flat,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
grey_talon,weapon_burst_inter_shot_interval,weapon,burst_inter_shot_interval,0,,,seconds,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
grey_talon,weapon_can_crit,weapon,can_crit,true,,,flat,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
grey_talon,weapon_clip_size,ammo,clip_size,17,,,flat,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
grey_talon,weapon_dps,weapon,dps,39.184,1.4167,,damage_per_second,primary fire,base + boon_level * 1.4167,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
grey_talon,weapon_falloff_end_range,weapon,falloff_end_range,54,,,meters,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
grey_talon,weapon_falloff_end_scale,weapon,falloff_end_scale,0.1,,,multiplier,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
grey_talon,weapon_falloff_start_range,weapon,falloff_start_range,18,,,meters,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
grey_talon,weapon_hit_once_across_all_bullets,weapon,hit_once_across_all_bullets,true,,,flat,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
grey_talon,weapon_reload_delay,reload,reload_delay,0,,,seconds,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
grey_talon,weapon_reload_single,reload,reload_single,false,,,flat,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
grey_talon,weapon_reload_time,reload,reload_time,2.35,,,seconds,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
grey_talon,weapon_rounds_per_second,weapon,rounds_per_second,1.6667,,,flat,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
grey_talon,weapon_shoot_move_speed,movement,shoot_move_speed,0.75,,,units_per_second,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
grey_talon,weapon_sustained_dps,weapon,sustained_dps,31.847,1.1514,,damage_per_second,primary fire,base + boon_level * 1.1514,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
grey_talon,boon_growth_power_increases,misc,power_increases,,1,,flat,per boon level,stat contribution = boon_level * 1,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",Kein separat ausgewiesener Basiswert im strukturierten Export.
grey_talon,boon_growth_tech_power,spirit,tech_power,,1.6,,flat,per boon level,stat contribution = boon_level * 1.6,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",Kein separat ausgewiesener Basiswert im strukturierten Export.
grey_talon,max_move_speed_spirit_scaling,movement,max_move_speed_spirit_scaling,0.0084,,,multiplier,scales with Spirit Power,additional max_move_speed = spirit_power * 0.0084,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",Separat vom Basiswert gespeichert.
grey_talon,bullet_damage_spirit_scaling,weapon,bullet_damage_spirit_scaling,0.08,,,multiplier,scales with Spirit Power,additional bullet_damage = spirit_power * 0.08,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",Separat vom Basiswert gespeichert.
grey_talon,dps_spirit_scaling,weapon,dps_spirit_scaling,0.13334,,,multiplier,scales with Spirit Power,additional dps = spirit_power * 0.13334,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",Separat vom Basiswert gespeichert.
grey_talon,sustained_dps_spirit_scaling,weapon,sustained_dps_spirit_scaling,0.10837,,,multiplier,scales with Spirit Power,additional sustained_dps = spirit_power * 0.10837,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",Separat vom Basiswert gespeichert.
haze,max_health,health,max_health,730,33,,health,base hero state,base + boon_level * 33,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
haze,base_health_regen,health,base_health_regen,2,,,health_per_second,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
haze,max_move_speed,movement,max_move_speed,8.2,,,units_per_second,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
haze,sprint_speed,movement,sprint_speed,1.6,,,units_per_second,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
haze,crouch_speed,movement,crouch_speed,4.75,,,units_per_second,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
haze,move_acceleration,movement,move_acceleration,4,,,units_per_second_squared,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
haze,ground_dash_distance_in_meters,movement,ground_dash_distance_in_meters,10,,,meters,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
haze,ground_dash_duration,movement,ground_dash_duration,0.62,,,seconds,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
haze,ground_dash_speed,movement,ground_dash_speed,16.1,,,units_per_second,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
haze,air_dash_distance_in_meters,movement,air_dash_distance_in_meters,8,,,meters,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
haze,air_dash_duration,movement,air_dash_duration,0.43,,,seconds,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
haze,air_dash_speed,movement,air_dash_speed,18.6,,,units_per_second,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
haze,stamina,stamina,stamina,3,,,count,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
haze,stamina_cooldown,stamina,stamina_cooldown,4.5000045,,,seconds,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
haze,stamina_regen_per_second,health,stamina_regen_per_second,0.222222,,,count_per_second,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
haze,light_melee_damage,melee,light_melee_damage,50,1.58,,damage,base hero state,base + boon_level * 1.58,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
haze,heavy_melee_damage,melee,heavy_melee_damage,116,3.6656,,damage,base hero state,base + boon_level * 3.6656,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
haze,hero_bullet_lifesteal_effectiveness,weapon,hero_bullet_lifesteal_effectiveness,1,,,multiplier,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
haze,hero_spirit_lifesteal_effectiveness,spirit,hero_spirit_lifesteal_effectiveness,1,,,multiplier,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
haze,crit_damage_bonus_percent,misc,crit_damage_bonus_percent,0,,,percent,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
haze,crit_damage_received_percent,defense,crit_damage_received_percent,0,,,percent,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
haze,weapon_power_scale,misc,weapon_power_scale,1,,,multiplier,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
haze,proc_build_up_rate_scale,misc,proc_build_up_rate_scale,1,,,multiplier,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
haze,tech_range,spirit,tech_range,0,,,percent,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",Tech bezeichnet in den Rohdaten Spirit.
haze,tech_duration,spirit,tech_duration,0,,,percent,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",Tech bezeichnet in den Rohdaten Spirit.
haze,base_weapon_damage_increase,misc,base_weapon_damage_increase,0,,,percent,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
haze,reload_speed,reload,reload_speed,0,,,percent,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
haze,weapon_ammo_consumed_per_shot,ammo,ammo_consumed_per_shot,1,,,ammo,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
haze,weapon_bullet_damage,weapon,bullet_damage,5.26,0.143,,damage,primary fire,base + boon_level * 0.143,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
haze,weapon_bullet_gravity_scale,movement,bullet_gravity_scale,1.5,,,multiplier,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
haze,weapon_bullet_radius,weapon,bullet_radius,0.0762,,,meters,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
haze,weapon_bullet_speed,weapon,bullet_speed,762,,,units_per_second,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
haze,weapon_bullets_per_burst,weapon,bullets_per_burst,1,,,flat,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
haze,weapon_bullets_per_shot,weapon,bullets_per_shot,1,,,flat,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
haze,weapon_burst_inter_shot_interval,weapon,burst_inter_shot_interval,0,,,seconds,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
haze,weapon_can_crit,weapon,can_crit,true,,,flat,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
haze,weapon_clip_size,ammo,clip_size,25,,,flat,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
haze,weapon_dps,weapon,dps,50.095,1.3619,,damage_per_second,primary fire,base + boon_level * 1.3619,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
haze,weapon_falloff_end_range,weapon,falloff_end_range,46,,,meters,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
haze,weapon_falloff_end_scale,weapon,falloff_end_scale,0.1,,,multiplier,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
haze,weapon_falloff_start_range,weapon,falloff_start_range,19.99,,,meters,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
haze,weapon_hit_once_across_all_bullets,weapon,hit_once_across_all_bullets,false,,,flat,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
haze,weapon_reload_delay,reload,reload_delay,0,,,seconds,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
haze,weapon_reload_single,reload,reload_single,false,,,flat,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
haze,weapon_reload_time,reload,reload_time,2.35,,,seconds,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
haze,weapon_rounds_per_second,weapon,rounds_per_second,9.5238,,,flat,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
haze,weapon_shoot_move_speed,movement,shoot_move_speed,0.75,,,units_per_second,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
haze,weapon_sustained_dps,weapon,sustained_dps,26.432,0.71859,,damage_per_second,primary fire,base + boon_level * 0.71859,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
haze,boon_growth_power_increases,misc,power_increases,,1,,flat,per boon level,stat contribution = boon_level * 1,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",Kein separat ausgewiesener Basiswert im strukturierten Export.
haze,boon_growth_tech_power,spirit,tech_power,,0.5,,flat,per boon level,stat contribution = boon_level * 0.5,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",Kein separat ausgewiesener Basiswert im strukturierten Export.
haze,clip_size_spirit_scaling,ammo,clip_size_spirit_scaling,0.5,,,multiplier,scales with Spirit Power,additional clip_size = spirit_power * 0.5,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",Separat vom Basiswert gespeichert.
haze,sustained_dps_spirit_scaling,weapon,sustained_dps_spirit_scaling,0.2471,,,multiplier,scales with Spirit Power,additional sustained_dps = spirit_power * 0.2471,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",Separat vom Basiswert gespeichert.
holliday,max_health,health,max_health,780,41,,health,base hero state,base + boon_level * 41,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
holliday,base_health_regen,health,base_health_regen,2,,,health_per_second,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
holliday,max_move_speed,movement,max_move_speed,8.2,,,units_per_second,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
holliday,sprint_speed,movement,sprint_speed,1.6,,,units_per_second,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
holliday,crouch_speed,movement,crouch_speed,4.75,,,units_per_second,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
holliday,move_acceleration,movement,move_acceleration,4,,,units_per_second_squared,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
holliday,ground_dash_distance_in_meters,movement,ground_dash_distance_in_meters,10,,,meters,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
holliday,ground_dash_duration,movement,ground_dash_duration,0.62,,,seconds,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
holliday,ground_dash_speed,movement,ground_dash_speed,16.1,,,units_per_second,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
holliday,air_dash_distance_in_meters,movement,air_dash_distance_in_meters,8,,,meters,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
holliday,air_dash_duration,movement,air_dash_duration,0.43,,,seconds,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
holliday,air_dash_speed,movement,air_dash_speed,18.6,,,units_per_second,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
holliday,stamina,stamina,stamina,2,,,count,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
holliday,stamina_cooldown,stamina,stamina_cooldown,4.5000045,,,seconds,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
holliday,stamina_regen_per_second,health,stamina_regen_per_second,0.222222,,,count_per_second,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
holliday,light_melee_damage,melee,light_melee_damage,50,1.58,,damage,base hero state,base + boon_level * 1.58,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
holliday,heavy_melee_damage,melee,heavy_melee_damage,116,3.6656,,damage,base hero state,base + boon_level * 3.6656,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
holliday,hero_bullet_lifesteal_effectiveness,weapon,hero_bullet_lifesteal_effectiveness,1,,,multiplier,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
holliday,hero_spirit_lifesteal_effectiveness,spirit,hero_spirit_lifesteal_effectiveness,1,,,multiplier,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
holliday,crit_damage_bonus_percent,misc,crit_damage_bonus_percent,0,,,percent,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
holliday,crit_damage_received_percent,defense,crit_damage_received_percent,0,,,percent,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
holliday,weapon_power_scale,misc,weapon_power_scale,1,,,multiplier,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
holliday,proc_build_up_rate_scale,misc,proc_build_up_rate_scale,1,,,multiplier,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
holliday,tech_range,spirit,tech_range,0,,,percent,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",Tech bezeichnet in den Rohdaten Spirit.
holliday,tech_duration,spirit,tech_duration,0,,,percent,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",Tech bezeichnet in den Rohdaten Spirit.
holliday,base_weapon_damage_increase,misc,base_weapon_damage_increase,0,,,percent,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
holliday,reload_speed,reload,reload_speed,0,,,percent,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
holliday,weapon_ammo_consumed_per_shot,ammo,ammo_consumed_per_shot,1,,,ammo,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
holliday,weapon_bullet_damage,weapon,bullet_damage,19.7,1.144,,damage,primary fire,base + boon_level * 1.144,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
holliday,weapon_bullet_gravity_scale,movement,bullet_gravity_scale,0,,,multiplier,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
holliday,weapon_bullet_radius,weapon,bullet_radius,0.127,,,meters,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
holliday,weapon_bullet_speed,weapon,bullet_speed,1156,,,units_per_second,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
holliday,weapon_bullets_per_burst,weapon,bullets_per_burst,1,,,flat,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
holliday,weapon_bullets_per_shot,weapon,bullets_per_shot,1,,,flat,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
holliday,weapon_burst_inter_shot_interval,weapon,burst_inter_shot_interval,0,,,seconds,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
holliday,weapon_can_crit,weapon,can_crit,true,,,flat,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
holliday,weapon_clip_size,ammo,clip_size,10,,,flat,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
holliday,weapon_dps,weapon,dps,41.693,2.4212,,damage_per_second,primary fire,base + boon_level * 2.4212,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
holliday,weapon_falloff_end_range,weapon,falloff_end_range,57.51,,,meters,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
holliday,weapon_falloff_end_scale,weapon,falloff_end_scale,0.1,,,multiplier,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
holliday,weapon_falloff_start_range,weapon,falloff_start_range,19.99,,,meters,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
holliday,weapon_hit_once_across_all_bullets,weapon,hit_once_across_all_bullets,false,,,flat,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
holliday,weapon_reload_delay,reload,reload_delay,0,,,seconds,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
holliday,weapon_reload_single,reload,reload_single,false,,,flat,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
holliday,weapon_reload_time,reload,reload_time,2.75,,,seconds,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
holliday,weapon_rounds_per_second,weapon,rounds_per_second,2.1164,,,flat,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
holliday,weapon_shoot_move_speed,movement,shoot_move_speed,0.75,,,units_per_second,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
holliday,weapon_sustained_dps,weapon,sustained_dps,26.354,1.5304,,damage_per_second,primary fire,base + boon_level * 1.5304,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
