ability_id,upgrade_id,upgrade_level,ability_point_cost,effect_reference,mechanic,operation,value,unit,condition,confidence,source_ids,notes
silver_tail_whack,silver_tail_whack_t3,3,5,silver_tail_whack::disarm_duration,disarm_duration,add,1.5,seconds,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
silver_tail_whack,silver_tail_whack_t3,3,5,silver_tail_whack::slow_duration,slow_duration,add,1.5,seconds,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
sinclair_vexing_bolt,sinclair_vexing_bolt_t1,1,1,sinclair_vexing_bolt::fire_rate_slow,fire_rate_slow,unlock,25,percent,tier 1 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
sinclair_vexing_bolt,sinclair_vexing_bolt_t1,1,1,sinclair_vexing_bolt::debuff_duration,debuff_duration,unlock,5,seconds,tier 1 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
sinclair_vexing_bolt,sinclair_vexing_bolt_t2,2,2,sinclair_vexing_bolt::ability_cooldown,ability_cooldown,reduce_cooldown,-13,seconds,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
sinclair_vexing_bolt,sinclair_vexing_bolt_t3,3,5,sinclair_vexing_bolt::max_damage,max_damage,add,126,damage,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
sinclair_vexing_bolt,sinclair_vexing_bolt_t3,3,5,sinclair_vexing_bolt::clone_damage_percentage,clone_damage_percentage,add,50,percent,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
sinclair_spectral_assistant,sinclair_spectral_assistant_t1,1,1,sinclair_spectral_assistant::ability_cooldown,ability_cooldown,reduce_cooldown,-10,seconds,tier 1 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
sinclair_spectral_assistant,sinclair_spectral_assistant_t2,2,2,sinclair_spectral_assistant::ability_duration,ability_duration,add,7,seconds,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
sinclair_spectral_assistant,sinclair_spectral_assistant_t2,2,2,sinclair_spectral_assistant::ability_cast_range,ability_cast_range,add,5,meters,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
sinclair_spectral_assistant,sinclair_spectral_assistant_t2,2,2,sinclair_spectral_assistant::leash_radius,leash_radius,add,5,meters,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
sinclair_spectral_assistant,sinclair_spectral_assistant_t3,3,5,sinclair_spectral_assistant::bonus_fire_rate,bonus_fire_rate,unlock,60,percent,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
sinclair_spectral_assistant,sinclair_spectral_assistant_t3,3,5,sinclair_spectral_assistant::damage,damage,add,12.6,damage,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
sinclair_rabbit_hex,sinclair_rabbit_hex_t1,1,1,sinclair_rabbit_hex::ability_cooldown,ability_cooldown,reduce_cooldown,-10,seconds,tier 1 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
sinclair_rabbit_hex,sinclair_rabbit_hex_t2,2,2,sinclair_rabbit_hex::hex_duration,hex_duration,add,1,seconds,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
sinclair_rabbit_hex,sinclair_rabbit_hex_t3,3,5,sinclair_rabbit_hex::radius,radius,add,3,meters,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
sinclair_rabbit_hex,sinclair_rabbit_hex_t3,3,5,sinclair_rabbit_hex::damage_amp_percentage,damage_amp_percentage,add,7,percent,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
the_doorman_call_bell,the_doorman_call_bell_t1,1,1,the_doorman_call_bell::ability_charges,ability_charges,add_charge,1,charges,tier 1 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
the_doorman_call_bell,the_doorman_call_bell_t2,2,2,the_doorman_call_bell::impact_damage,impact_damage,add,30,damage,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
the_doorman_call_bell,the_doorman_call_bell_t2,2,2,the_doorman_call_bell::explosion_damage,explosion_damage,add,40,damage,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
the_doorman_call_bell,the_doorman_call_bell_t3,3,5,the_doorman_call_bell::projectile_fuse,projectile_fuse,add,26,seconds,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
the_doorman_call_bell,the_doorman_call_bell_t3,3,5,the_doorman_call_bell::radius,radius,add,4.5,meters,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
the_doorman_call_bell,the_doorman_call_bell_t3,3,5,the_doorman_call_bell::impact_damage,impact_damage,add,0,damage,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",Structured scaling attribute=spirit; coefficient=0.35.
the_doorman_call_bell,the_doorman_call_bell_t3,3,5,the_doorman_call_bell::impact_damage,impact_damage_spirit_scaling,modify_scaling,0.35,multiplier,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",Atomar vom Basiswert getrennte Skalierungsänderung; structured attribute=spirit.
the_doorman_call_bell,the_doorman_call_bell_t3,3,5,the_doorman_call_bell::explosion_damage,explosion_damage,add,0,damage,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",Structured scaling attribute=spirit; coefficient=0.35.
the_doorman_call_bell,the_doorman_call_bell_t3,3,5,the_doorman_call_bell::explosion_damage,explosion_damage_spirit_scaling,modify_scaling,0.35,multiplier,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",Atomar vom Basiswert getrennte Skalierungsänderung; structured attribute=spirit.
the_doorman_doorway,the_doorman_doorway_t1,1,1,the_doorman_doorway::ability_duration,ability_duration,add,20,seconds,tier 1 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
the_doorman_doorway,the_doorman_doorway_t2,2,2,the_doorman_doorway::combat_barrier,combat_barrier,add,250,health,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",Structured scaling attribute=spirit; coefficient=1.5.
the_doorman_doorway,the_doorman_doorway_t2,2,2,the_doorman_doorway::combat_barrier,combat_barrier_spirit_scaling,modify_scaling,1.5,multiplier,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",Atomar vom Basiswert getrennte Skalierungsänderung; structured attribute=spirit.
the_doorman_doorway,the_doorman_doorway_t2,2,2,the_doorman_doorway::barrier_duration,barrier_duration,unlock,12,seconds,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
the_doorman_doorway,the_doorman_doorway_t3,3,5,the_doorman_doorway::doorway_distance,doorway_distance,add,40,meters,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",Structured scaling attribute=spirit; coefficient=0.15.
the_doorman_doorway,the_doorman_doorway_t3,3,5,the_doorman_doorway::doorway_distance,doorway_distance_spirit_scaling,modify_scaling,0.15,multiplier,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",Atomar vom Basiswert getrennte Skalierungsänderung; structured attribute=spirit.
the_doorman_doorway,the_doorman_doorway_t3,3,5,the_doorman_doorway::ability_cast_range,ability_cast_range,add,30,meters,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
the_doorman_luggage_cart,the_doorman_luggage_cart_t1,1,1,the_doorman_luggage_cart::cart_damage,cart_damage,add,80,damage,tier 1 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
the_doorman_luggage_cart,the_doorman_luggage_cart_t2,2,2,the_doorman_luggage_cart::ability_cast_range,ability_cast_range,add,25,meters,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
the_doorman_luggage_cart,the_doorman_luggage_cart_t2,2,2,the_doorman_luggage_cart::wall_impact_damage,wall_impact_damage,add,75,damage,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",Structured scaling attribute=spirit; coefficient=0.6.
the_doorman_luggage_cart,the_doorman_luggage_cart_t2,2,2,the_doorman_luggage_cart::wall_impact_damage,wall_impact_damage_spirit_scaling,modify_scaling,0.6,multiplier,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",Atomar vom Basiswert getrennte Skalierungsänderung; structured attribute=spirit.
the_doorman_luggage_cart,the_doorman_luggage_cart_t3,3,5,the_doorman_luggage_cart::stun_duration,stun_duration,unlock,1.25,seconds,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
the_doorman_luggage_cart,the_doorman_luggage_cart_t3,3,5,the_doorman_luggage_cart::ability_cooldown,ability_cooldown,reduce_cooldown,-15,seconds,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
the_doorman_hotel_guest,the_doorman_hotel_guest_t1,1,1,the_doorman_hotel_guest::ability_cooldown,ability_cooldown,reduce_cooldown,-20,seconds,tier 1 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
the_doorman_hotel_guest,the_doorman_hotel_guest_t1,1,1,the_doorman_hotel_guest::stamina_drain,stamina_drain,unlock,1,flat,tier 1 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
the_doorman_hotel_guest,the_doorman_hotel_guest_t2,2,2,the_doorman_hotel_guest::damage,damage,add,150,damage,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
the_doorman_hotel_guest,the_doorman_hotel_guest_t2,2,2,the_doorman_hotel_guest::late_checkout_damage,late_checkout_damage,add,150,damage,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
the_doorman_hotel_guest,the_doorman_hotel_guest_t2,2,2,the_doorman_hotel_guest::late_checkout_stun,late_checkout_stun,unlock,1.5,flat,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
the_doorman_hotel_guest,the_doorman_hotel_guest_t3,3,5,the_doorman_hotel_guest::unstoppable_while_hotel_occupied,unstoppable_while_hotel_occupied,unlock,1,flat,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
the_doorman_hotel_guest,the_doorman_hotel_guest_t3,3,5,the_doorman_hotel_guest::late_checkout_cooldown,late_checkout_cooldown,unlock,15,seconds,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
venator_consecrating_grenade,venator_consecrating_grenade_t1,1,1,venator_consecrating_grenade::ability_cooldown,ability_cooldown,reduce_cooldown,-5,seconds,tier 1 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
venator_consecrating_grenade,venator_consecrating_grenade_t2,2,2,venator_consecrating_grenade::radius,radius,add,1.5,meters,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
venator_consecrating_grenade,venator_consecrating_grenade_t2,2,2,venator_consecrating_grenade::burn_radius,burn_radius,add,1.5,meters,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
venator_consecrating_grenade,venator_consecrating_grenade_t2,2,2,venator_consecrating_grenade::burn_duration,burn_duration,add,1,seconds,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
venator_consecrating_grenade,venator_consecrating_grenade_t3,3,5,venator_consecrating_grenade::heal_amp_receive_penalty_percent,heal_amp_receive_penalty_percent,subtract,-20,percent,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
venator_consecrating_grenade,venator_consecrating_grenade_t3,3,5,venator_consecrating_grenade::heal_amp_regen_penalty_percent,heal_amp_regen_penalty_percent,subtract,-20,percent,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
venator_consecrating_grenade,venator_consecrating_grenade_t3,3,5,venator_consecrating_grenade::ability_charges,ability_charges,add_charge,1,charges,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
venator_consecrating_grenade,venator_consecrating_grenade_t3,3,5,venator_consecrating_grenade::ability_cooldown_between_charge,ability_cooldown_between_charge,unlock,3,seconds,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
venator_gutshot,venator_gutshot_t1,1,1,venator_gutshot::damage,damage,add,25,damage,tier 1 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
venator_gutshot,venator_gutshot_t2,2,2,venator_gutshot::ability_cooldown,ability_cooldown,reduce_cooldown,-10,seconds,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
venator_gutshot,venator_gutshot_t2,2,2,venator_gutshot::stun_duration,stun_duration,add,0.4,seconds,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
venator_gutshot,venator_gutshot_t3,3,5,venator_gutshot::buff_duration,buff_duration,unlock,5,seconds,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
venator_hex_lined_snap_trap,venator_hex_lined_snap_trap_t1,1,1,venator_hex_lined_snap_trap::ability_cooldown,ability_cooldown,reduce_cooldown,-11,seconds,tier 1 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
venator_hex_lined_snap_trap,venator_hex_lined_snap_trap_t2,2,2,venator_hex_lined_snap_trap::immobilize_duration,immobilize_duration,add,1,seconds,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
venator_hex_lined_snap_trap,venator_hex_lined_snap_trap_t3,3,5,venator_hex_lined_snap_trap::incoming_damage_percent_from_caster,incoming_damage_percent_from_caster,unlock,30,percent,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
venator_hex_lined_snap_trap,venator_hex_lined_snap_trap_t3,3,5,venator_hex_lined_snap_trap::ability_charges,ability_charges,add_charge,1,charges,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
venator_ira_domini,venator_ira_domini_t1,1,1,venator_ira_domini::bonus_move_speed,bonus_move_speed,unlock,1.2,units_per_second,tier 1 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
venator_ira_domini,venator_ira_domini_t2,2,2,venator_ira_domini::bonus_damage,bonus_damage,add,65,damage,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
venator_ira_domini,venator_ira_domini_t2,2,2,venator_ira_domini::ability_cooldown,ability_cooldown,reduce_cooldown,-15,seconds,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
venator_ira_domini,venator_ira_domini_t3,3,5,venator_ira_domini::all_stakes_blessed,all_stakes_blessed,unlock,1,flat,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
victor_pain_battery,victor_pain_battery_t1,1,1,victor_pain_battery::slow_percent,slow_percent,unlock,40,percent,tier 1 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
victor_pain_battery,victor_pain_battery_t1,1,1,victor_pain_battery::slow_duration,slow_duration,unlock,2s,identifier,tier 1 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
victor_pain_battery,victor_pain_battery_t2,2,2,victor_pain_battery::damage,damage,add,50,damage,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
victor_pain_battery,victor_pain_battery_t3,3,5,victor_pain_battery::missing_health_percent_heal,missing_health_percent_heal,add,15,percent,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
victor_pain_battery,victor_pain_battery_t3,3,5,victor_pain_battery::damage,damage,add,0,damage,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",Structured scaling attribute=spirit; coefficient=0.6.
victor_pain_battery,victor_pain_battery_t3,3,5,victor_pain_battery::damage,damage_spirit_scaling,modify_scaling,0.6,multiplier,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",Atomar vom Basiswert getrennte Skalierungsänderung; structured attribute=spirit.
victor_jumpstart,victor_jumpstart_t1,1,1,victor_jumpstart::bonus_move_speed,bonus_move_speed,add,3,units_per_second,tier 1 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
victor_jumpstart,victor_jumpstart_t2,2,2,victor_jumpstart::total_health_regen,total_health_regen,add,70,health,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
victor_jumpstart,victor_jumpstart_t2,2,2,victor_jumpstart::ability_cooldown,ability_cooldown,reduce_cooldown,-8,seconds,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
victor_jumpstart,victor_jumpstart_t3,3,5,victor_jumpstart::ability_charges,ability_charges,add_charge,1,charges,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
victor_jumpstart,victor_jumpstart_t3,3,5,victor_jumpstart::total_health_regen,total_health_regen,add,0,health,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",Structured scaling attribute=spirit; coefficient=0.9.
victor_jumpstart,victor_jumpstart_t3,3,5,victor_jumpstart::total_health_regen,total_health_regen_spirit_scaling,modify_scaling,0.9,multiplier,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",Atomar vom Basiswert getrennte Skalierungsänderung; structured attribute=spirit.
victor_jumpstart,victor_jumpstart_t3,3,5,victor_jumpstart::status_resistance_percent,status_resistance_percent,unlock,50,percent,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
victor_aura_of_suffering,victor_aura_of_suffering_t1,1,1,victor_aura_of_suffering::slow_percent,slow_percent,unlock,25,percent,tier 1 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
victor_aura_of_suffering,victor_aura_of_suffering_t1,1,1,victor_aura_of_suffering::enemy_dash_slow_percent,enemy_dash_slow_percent,unlock,-25,percent,tier 1 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
victor_aura_of_suffering,victor_aura_of_suffering_t1,1,1,victor_aura_of_suffering::debuff_duration,debuff_duration,add,0.5,seconds,tier 1 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
victor_aura_of_suffering,victor_aura_of_suffering_t2,2,2,victor_aura_of_suffering::min_dps_2,min_dps,unlock,6,damage_per_second,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
victor_aura_of_suffering,victor_aura_of_suffering_t2,2,2,victor_aura_of_suffering::max_dps,max_dps,add,34,damage_per_second,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
victor_aura_of_suffering,victor_aura_of_suffering_t3,3,5,victor_aura_of_suffering::incoming_damage_percent,incoming_damage_percent,unlock,15,percent,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
victor_aura_of_suffering,victor_aura_of_suffering_t3,3,5,victor_aura_of_suffering::radius,radius,add,1,meters,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
victor_shocking_reanimation,victor_shocking_reanimation_t1,1,1,victor_shocking_reanimation::bonus_damage_per_bullet,bonus_damage_per_bullet,add,6,damage,tier 1 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",Structured scaling attribute=spirit; coefficient=0.06.
victor_shocking_reanimation,victor_shocking_reanimation_t1,1,1,victor_shocking_reanimation::bonus_damage_per_bullet,bonus_damage_per_bullet_spirit_scaling,modify_scaling,0.06,multiplier,tier 1 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",Atomar vom Basiswert getrennte Skalierungsänderung; structured attribute=spirit.
victor_shocking_reanimation,victor_shocking_reanimation_t1,1,1,victor_shocking_reanimation::bonus_fire_rate,bonus_fire_rate,unlock,15,percent,tier 1 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
victor_shocking_reanimation,victor_shocking_reanimation_t2,2,2,victor_shocking_reanimation::respawn_health_percent,respawn_health_percent,add,50,percent,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
victor_shocking_reanimation,victor_shocking_reanimation_t3,3,5,victor_shocking_reanimation::damage,damage,add,175,damage,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
victor_shocking_reanimation,victor_shocking_reanimation_t3,3,5,victor_shocking_reanimation::stun_duration,stun_duration,add,1.5,seconds,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
victor_shocking_reanimation,victor_shocking_reanimation_t3,3,5,victor_shocking_reanimation::ability_cooldown,ability_cooldown,reduce_cooldown,-95,seconds,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
vindicta_stake,vindicta_stake_t1,1,1,vindicta_stake::damage,damage,add,45,damage,tier 1 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
vindicta_stake,vindicta_stake_t2,2,2,vindicta_stake::ability_cooldown,ability_cooldown,reduce_cooldown,-22,seconds,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
vindicta_stake,vindicta_stake_t3,3,5,vindicta_stake::chain_duration,chain_duration,add,0.75,seconds,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
vindicta_stake,vindicta_stake_t3,3,5,vindicta_stake::capture_radius,capture_radius,add,2,meters,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
vindicta_flight,vindicta_flight_t1,1,1,vindicta_flight::bonus_clip_size_percent,bonus_clip_size_percent,unlock,50,percent,tier 1 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
vindicta_flight,vindicta_flight_t2,2,2,vindicta_flight::ability_duration,ability_duration,add,10,seconds,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
vindicta_flight,vindicta_flight_t3,3,5,vindicta_flight::magic_damage_per_bullet,magic_damage_per_bullet,add,10,damage,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",Structured scaling attribute=spirit; coefficient=0.1.
vindicta_flight,vindicta_flight_t3,3,5,vindicta_flight::magic_damage_per_bullet,magic_damage_per_bullet_spirit_scaling,modify_scaling,0.1,multiplier,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",Atomar vom Basiswert getrennte Skalierungsänderung; structured attribute=spirit.
vindicta_flight,vindicta_flight_t3,3,5,vindicta_flight::refresh_on_kill,refresh_on_kill,unlock,1,flat,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
vindicta_crow_familiar,vindicta_crow_familiar_t1,1,1,vindicta_crow_familiar::heal_amp_receive_penalty_percent,heal_amp_receive_penalty_percent,unlock,-35,percent,tier 1 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
vindicta_crow_familiar,vindicta_crow_familiar_t1,1,1,vindicta_crow_familiar::heal_amp_regen_penalty_percent,heal_amp_regen_penalty_percent,unlock,-35,percent,tier 1 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
vindicta_crow_familiar,vindicta_crow_familiar_t2,2,2,vindicta_crow_familiar::ability_cooldown,ability_cooldown,reduce_cooldown,-16,seconds,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
vindicta_crow_familiar,vindicta_crow_familiar_t2,2,2,vindicta_crow_familiar::dot_health_percent,dot_health_percent,add,0.5,percent,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
vindicta_crow_familiar,vindicta_crow_familiar_t3,3,5,vindicta_crow_familiar::bullet_resist_reduction,bullet_resist_reduction,subtract,-8,percent,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
vindicta_crow_familiar,vindicta_crow_familiar_t3,3,5,vindicta_crow_familiar::tech_armor_damage_reduction,tech_armor_damage_reduction,subtract,-8,percent,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
vindicta_crow_familiar,vindicta_crow_familiar_t3,3,5,vindicta_crow_familiar::debuff_duration,debuff_duration,add,2,seconds,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
vindicta_assassinate,vindicta_assassinate_t1,1,1,vindicta_assassinate::ability_cooldown,ability_cooldown,reduce_cooldown,-15,seconds,tier 1 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
vindicta_assassinate,vindicta_assassinate_t2,2,2,vindicta_assassinate::low_health_enemy_damage_bonus,low_health_enemy_damage_bonus,add,80,health,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
vindicta_assassinate,vindicta_assassinate_t3,3,5,vindicta_assassinate::weapon_damage_bonus_per_kill,weapon_damage_bonus_per_kill,add,4,damage,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
viscous_splatter,viscous_splatter_t1,1,1,viscous_splatter::damage,damage,add,36,damage,tier 1 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
viscous_splatter,viscous_splatter_t1,1,1,viscous_splatter::radius,radius,add,2,meters,tier 1 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
viscous_splatter,viscous_splatter_t2,2,2,viscous_splatter::ability_cooldown,ability_cooldown,reduce_cooldown,-14,seconds,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
viscous_splatter,viscous_splatter_t3,3,5,viscous_splatter::max_bounces,max_bounces,add,1,count,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
viscous_splatter,viscous_splatter_t3,3,5,viscous_splatter::damage,damage,add,0,damage,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",Structured scaling attribute=spirit; coefficient=0.9.
viscous_splatter,viscous_splatter_t3,3,5,viscous_splatter::damage,damage_spirit_scaling,modify_scaling,0.9,multiplier,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",Atomar vom Basiswert getrennte Skalierungsänderung; structured attribute=spirit.
viscous_the_cube,viscous_the_cube_t1,1,1,viscous_the_cube::bonus_move_speed,bonus_move_speed,unlock,2.5,units_per_second,tier 1 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
viscous_the_cube,viscous_the_cube_t1,1,1,viscous_the_cube::stamina_cooldown_reduction,stamina_cooldown_reduction,unlock,30,percent,tier 1 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
viscous_the_cube,viscous_the_cube_t1,1,1,viscous_the_cube::post_cube_buff,post_cube_buff,unlock,1,flat,tier 1 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
viscous_the_cube,viscous_the_cube_t2,2,2,viscous_the_cube::bonus_health_regen,bonus_health_regen,add,25,health,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
viscous_the_cube,viscous_the_cube_t2,2,2,viscous_the_cube::ability_duration,ability_duration,add,1,seconds,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
viscous_the_cube,viscous_the_cube_t3,3,5,viscous_the_cube::ability_cooldown,ability_cooldown,reduce_cooldown,-20,seconds,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
viscous_the_cube,viscous_the_cube_t3,3,5,viscous_the_cube::purge_debuffs,purge_debuffs,unlock,1,flat,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
viscous_puddle_punch,viscous_puddle_punch_t1,1,1,viscous_puddle_punch::ability_charges,ability_charges,add_charge,1,charges,tier 1 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
viscous_puddle_punch,viscous_puddle_punch_t1,1,1,viscous_puddle_punch::damage,damage,add,20,damage,tier 1 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
viscous_puddle_punch,viscous_puddle_punch_t2,2,2,viscous_puddle_punch::radius,radius,add,1.5,meters,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
viscous_puddle_punch,viscous_puddle_punch_t2,2,2,viscous_puddle_punch::life_steal_percent_on_hit,life_steal_percent_on_hit,unlock,60,percent,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
viscous_puddle_punch,viscous_puddle_punch_t3,3,5,viscous_puddle_punch::ability_cooldown,ability_cooldown,reduce_cooldown,-14,seconds,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
viscous_puddle_punch,viscous_puddle_punch_t3,3,5,viscous_puddle_punch::use_heavy_melee,use_heavy_melee,unlock,1,flat,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
viscous_puddle_punch,viscous_puddle_punch_t3,3,5,viscous_puddle_punch::damage_heavy_melee,damage_heavy_melee,add,40,damage,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",Structured scaling attribute=heavy_melee; coefficient=0.6.
